mode,time_bin_s,ue,alloc_rbg,total_alloc_rbg,share_pct,share_pct_smooth
PF,28.950000000000003,3,12870,117130,10.987791342952276,11.524922383929619
PF,28.950000000000003,4,12870,117130,10.987791342952276,11.5277811603733
PF,28.950000000000003,5,14079,117130,12.019977802441732,11.063762505455642
PF,28.950000000000003,6,13117,117130,11.198668146503884,10.69989187291801
PF,28.950000000000003,7,14235,117130,12.153163152053274,11.729333597755657
PF,28.950000000000003,8,13572,117130,11.587125416204218,10.205770050769859
PF,28.950000000000003,9,10647,117130,9.089900110987791,10.195834884494994
PF,29.05,1,14469,119886,12.068965517241379,11.136429711425029
PF,29.05,2,14469,119886,12.068965517241379,11.132292008677595
PF,29.05,3,14469,119886,12.068965517241379,11.136429711425029
PF,29.05,4,14469,119886,12.068965517241379,11.132292008677595
PF,29.05,5,12961,119886,10.811103882021253,11.346706142421127
PF,29.05,6,12493,119886,10.42073302971156,11.306930481446193
PF,29.05,7,14352,119886,11.971372804163956,10.242769847040963
PF,29.05,8,9880,119886,8.2411624376491,11.417439877136806
PF,29.05,9,12324,119886,10.279765777488613,11.148710211749664
PF,29.150000000000002,1,10842,104728,10.35253227408143,11.512629293326441
PF,29.150000000000002,2,10829,104728,10.340119165839127,11.508491590579006
PF,29.150000000000002,3,10842,104728,10.35253227408143,11.508840553461319
PF,29.150000000000002,4,10829,104728,10.340119165839127,11.508491590579006
PF,29.150000000000002,5,11739,104728,11.209036742800397,11.356111131968662
PF,29.150000000000002,6,12883,104728,12.301390268123138,10.771737545440239
PF,29.150000000000002,7,6916,104728,6.60377358490566,9.040847841594093
PF,29.150000000000002,8,15106,104728,14.4240317775571,12.037143998840044
PF,29.150000000000002,9,14742,104728,14.076464746772592,10.755706454211186
PF,29.25,1,13858,114374,12.116390088656512,11.414487535449707
PF,29.25,2,13858,114374,12.116390088656512,11.410349832702272
PF,29.25,3,13845,114374,12.105023869061151,11.414679370379588
PF,29.25,4,13858,114374,12.116390088656512,11.410349832702272
PF,29.25,5,13780,114374,12.048192771084338,11.59764508993196
PF,29.25,6,10972,114374,9.593089338486019,9.841747162874974
PF,29.25,7,9776,114374,8.547397135712663,9.237954924546527
PF,29.25,8,15379,114374,13.446237781313934,13.103480506567392
PF,29.25,9,9048,114374,7.910888838372357,10.569305744845307
PF,29.35,1,12818,108862,11.774540243611177,11.843313065972993
PF,29.35,2,12818,108862,11.774540243611177,11.843313065972993
PF,29.35,3,12831,108862,11.78648196799618,11.843504900902872
PF,29.35,4,12818,108862,11.774540243611177,11.843313065972993
PF,29.35,5,12558,108862,11.535705755911154,11.70308173223105
PF,29.35,6,8307,108862,7.630761882015763,10.424166213456644
PF,29.35,7,13676,108862,12.562694053021255,10.57159135706907
PF,29.35,8,12454,108862,11.440171960831144,9.651838785761628
PF,29.35,9,10582,108862,9.720563649390972,10.275877812659763
PF,29.450000000000003,1,13312,114374,11.639008865651284,11.640217899376019
PF,29.450000000000003,2,13312,114374,11.639008865651284,11.640217899376019
PF,29.450000000000003,3,13312,114374,11.639008865651284,11.64419847417102
PF,29.450000000000003,4,13312,114374,11.639008865651284,11.640217899376019
PF,29.450000000000003,5,13182,114374,11.525346669697658,11.394603467904233
PF,29.450000000000003,6,16068,114374,14.048647419868152,9.567490032843207
PF,29.450000000000003,7,12129,114374,10.60468288247329,9.97418659710211
PF,29.450000000000003,8,4654,114374,4.0691066151398045,11.455185412426685
PF,29.450000000000003,9,15093,114374,13.196180950215957,11.043682317424688
PF,29.55,1,12844,111618,11.507104588865595,11.162077540118668
PF,29.55,2,12844,111618,11.507104588865595,11.162077540118668
PF,29.55,3,12844,111618,11.507104588865595,11.162077540118668
PF,29.55,4,12844,111618,11.507104588865595,11.162077540118668
PF,29.55,5,12415,111618,11.12275797810389,11.037451632021236
PF,29.55,6,7839,111618,7.023060796645702,11.7739854928929
PF,29.55,7,7540,111618,6.755182855811786,12.026277655893105
PF,29.55,8,21047,111618,18.856277661309107,9.93821978364252
PF,29.55,9,11401,111618,10.214302352667133,10.575755275075561
PF,29.650000000000002,1,10829,104728,10.340119165839127,11.104372117557597
PF,29.650000000000002,2,10829,104728,10.340119165839127,11.108403725362791
PF,29.650000000000002,3,10829,104728,10.340119165839127,11.104372117557597
PF,29.650000000000002,4,10829,104728,10.340119165839127,11.104372117557597
PF,29.650000000000002,5,10959,104728,10.464250248262164,10.993443961280216
PF,29.650000000000002,6,14924,104728,14.250248262164845,10.046271540809773
PF,29.650000000000002,7,19604,104728,18.71896722939424,11.527184039045453
PF,29.650000000000002,8,7215,104728,6.8892750744786495,13.242389534732025
PF,29.650000000000002,9,8710,104728,8.316782522343594,9.769190846096947
PF,29.75,1,12324,107484,11.46589259796807,11.316498582670263
PF,29.75,2,12337,107484,11.477987421383649,11.316873615954469
PF,29.75,3,12324,107484,11.46589259796807,11.312842008149275
PF,29.75,4,12324,107484,11.46589259796807,11.316498582670265
PF,29.75,5,12246,107484,11.393323657474602,11.289807069061588
PF,29.75,6,9529,107484,8.865505563618772,11.592189991072233
PF,29.75,7,9789,107484,9.107402031930334,12.522494595079523
PF,29.75,8,15028,107484,13.981615868408321,8.675553672493695
PF,29.75,9,11583,107484,10.776487663280117,10.657241882848682
PF,29.85,1,14391,118508,12.143483984203598,11.38608721978621
PF,29.85,2,14378,118508,12.132514260640631,11.386462253070414
PF,29.85,3,14378,118508,12.132514260640631,11.386514611613338
PF,29.85,4,14391,118508,12.143483984203598,11.38608721978621
PF,29.85,5,14235,118508,12.011847301448004,11.636568053856337
PF,29.85,6,13819,118508,11.660816147433085,8.443022045479264
PF,29.85,7,11544,118508,9.741114523913998,10.317797603887994
PF,29.85,8,6110,118508,5.155770074594121,11.15736927496471
PF,29.85,9,15262,118508,12.878455462922334,12.900091717555517
PF,29.950000000000003,1,11193,106106,10.548885077186965,11.546088618705546
PF,29.950000000000003,2,11193,106106,10.548885077186965,11.542432044184556
PF,29.950000000000003,3,11206,106106,10.561136976231316,11.542727270667553
PF,29.950000000000003,4,11193,106106,10.548885077186965,11.546088618705545
PF,29.950000000000003,5,12207,106106,11.50453320264641,11.441885113094742
PF,29.950000000000003,6,5096,106106,4.802744425385935,11.386921494266188
PF,29.950000000000003,7,12844,106106,12.104876255819653,9.274874095631455
PF,29.950000000000003,8,15210,106106,14.334721881891694,10.353767834854972
PF,29.950000000000003,9,15964,106106,15.045332026464102,11.36521490988944
PF,30.05,1,13663,114374,11.945896794726075,11.284551202714423
PF,30.05,2,13663,114374,11.945896794726075,11.28772762098518
PF,30.05,3,13650,114374,11.934530575130712,11.288022847468175
PF,30.05,4,13663,114374,11.945896794726075,11.28772762098518
PF,30.05,5,12363,114374,10.809274835189816,10.73188175938801
PF,30.05,6,20241,114374,17.697203909979542,10.644636866505474
PF,30.05,7,6838,114374,5.978631507160719,9.617188566949876
PF,30.05,8,13234,114374,11.570811548079108,12.373822114672308
PF,30.05,9,7059,114374,6.1718572402818825,11.484441400331376
PF,30.150000000000002,1,15496,136422,11.358871736230228,11.878768306365487
PF,30.150000000000002,2,15509,136422,11.3684009910425,11.881944724636247
PF,30.150000000000002,3,15509,136422,11.3684009910425,11.878155984771125
PF,30.150000000000002,4,15509,136422,11.3684009910425,11.881944724636247
PF,30.150000000000002,5,13481,136422,9.881837240327807,10.933746381737807
