scheduler,time_s,mean,CI95_low,CI95_high,n
PF,28.05,4.912139059197883,,,1
PF,28.15,4.798380543570208,,,1
PF,28.25,4.894889189222562,,,1
PF,28.35,5.2063370006703735,,,1
PF,28.450000000000003,5.234640321086755,,,1
PF,28.55,5.054069938289744,,,1
PF,28.65,5.0103806179013946,,,1
PF,28.75,5.152878770155644,,,1
PF,28.85,5.351319592267622,,,1
PF,28.950000000000003,5.258993586985473,,,1
PF,29.05,5.181322135629812,,,1
PF,29.15,5.0350901488592,,,1
PF,29.25,5.282919820521259,,,1
PF,29.35,5.222256113059834,,,1
PF,29.450000000000003,5.537938596078328,,,1
PF,29.55,5.614720741314837,,,1
PF,29.65,5.802240049316072,,,1
PF,29.75,5.755680569940057,,,1
PF,29.85,5.517300528928435,,,1
PF,29.950000000000003,5.386006120525594,,,1
PF,30.05,5.101102823994389,,,1
PF,30.15,5.086260523437804,,,1
PF,30.25,5.313261550803079,,,1
PF,30.35,5.565851922164214,,,1
MR,0.45,3.922817775758952,,,1
MR,0.55,3.7964984002135695,,,1
MR,0.65,3.745024599684184,,,1
MR,0.75,3.756627111286696,,,1
MR,0.8500000000000001,3.809574795813328,,,1
MR,0.95,3.730446355446355,,,1
MR,1.05,3.658941836573416,,,1
MR,1.15,3.66629781640646,,,1
MR,1.25,3.73177400688265,,,1
MR,1.35,3.7802806902577535,,,1
MR,1.4500000000000002,3.793945731445731,,,1
MR,1.55,3.784400471900472,,,1
MR,1.65,3.785574565391079,,,1
MR,1.75,3.8389612854444657,,,1
MR,1.85,3.81279225927544,,,1
MR,1.95,3.701909627196984,,,1
MR,2.0500000000000003,3.590369101163704,,,1
MR,2.15,3.598520109314712,,,1
MR,2.25,3.674341847568392,,,1
MR,2.35,3.76119101557698,,,1
MR,2.45,3.73815905504502,,,1
MR,2.5500000000000003,3.75790236612508,,,1
MR,2.6500000000000004,3.728497203386584,,,1
MR,2.75,3.763541175930557,,,1
MR,2.85,3.768058968058968,,,1
MR,2.95,3.774119574119574,,,1
MR,3.0500000000000003,3.774789887289888,,,1
MR,3.1500000000000004,3.7862012987012985,,,1
MR,3.25,3.725,,,1
MR,3.35,3.544662214479287,,,1
MR,3.45,3.3760347634988954,,,1
MR,3.5500000000000003,3.3133821383462703,,,1
MR,3.65,3.349545450799067,,,1
MR,3.75,3.516387187493745,,,1
MR,3.85,3.5220851931917507,,,1
MR,3.95,3.5361826354473416,,,1
MR,4.05,3.3539463111655627,,,1
MR,4.15,3.28649616871542,,,1
MR,4.25,3.18431129476584,,,1
MR,4.3500000000000005,3.1477371273712738,,,1
MR,4.45,3.149872113597169,,,1
MR,4.55,3.2257695494946046,,,1
MR,4.65,3.299357208448117,,,1
MR,4.75,3.3213957759412303,,,1
MR,4.8500000000000005,3.3224731299597607,,,1
MR,4.95,3.271685533717619,,,1
MR,5.050000000000001,3.2763371166106325,,,1
MR,5.15,3.254616563982802,,,1
MR,5.25,3.243123089747152,,,1
MR,5.3500000000000005,3.173964619801797,,,1
MR,5.45,3.151183500793231,,,1
MR,5.550000000000001,3.1984896472051894,,,1
MR,5.65,3.208796525512068,,,1
MR,5.75,3.218527263981809,,,1
MR,5.8500000000000005,3.2295465477283662,,,1
MR,5.95,3.224573002754821,,,1
MR,6.050000000000001,3.329615522817104,,,1
MR,6.15,3.2539130434782613,,,1
MR,6.25,3.3539690658872243,,,1
MR,6.3500000000000005,3.53669937905232,,,1
MR,6.45,3.635968785445014,,,1
MR,6.550000000000001,3.709749241023472,,,1
MR,6.65,3.5614392177134486,,,1
MR,6.75,3.630503144654088,,,1
MR,6.8500000000000005,3.625,,,1
MR,6.95,3.714679911699779,,,1
MR,7.050000000000001,3.792671364691232,,,1
MR,7.15,3.8530880313578986,,,1
MR,7.25,3.8175747863247858,,,1
MR,7.35,3.8,,,1
MR,7.45,3.7900491718426497,,,1
MR,7.550000000000001,3.800085859473677,,,1
MR,7.65,3.793835859473677,,,1
MR,7.75,3.803786687631027,,,1
