figure,panel,scheduler,ue,time_s,rbg_share_pct
fig06,(d) IA-FMR,IA-FMR,1,12.45,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,12.55,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,12.65,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,12.75,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,12.85,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,12.95,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,13.05,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,13.15,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,13.25,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,13.35,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,13.45,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,13.55,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,13.65,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,13.75,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,13.85,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,13.95,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,14.05,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,14.15,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,14.25,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,14.35,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,14.45,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,14.55,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,14.65,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,14.75,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,14.85,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,14.95,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,15.05,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,15.15,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,15.25,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,15.35,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,15.45,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,15.55,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,15.65,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,15.75,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,15.85,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,15.95,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,16.05,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,16.150000000000002,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,16.25,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,16.35,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,16.45,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,16.55,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,16.650000000000002,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,16.75,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,16.85,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,16.95,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,17.05,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,17.150000000000002,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,17.25,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,17.35,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,17.45,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,17.55,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,17.650000000000002,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,17.75,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,17.85,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,17.95,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,18.05,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,18.15,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,18.25,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,18.35,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,18.45,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,18.55,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,18.65,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,18.75,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,18.85,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,18.95,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,19.05,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,19.15,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,19.25,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,19.35,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,19.450000000000003,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,19.55,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,19.65,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,19.75,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,19.85,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,19.950000000000003,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,20.05,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,20.15,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,20.25,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,20.35,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,20.450000000000003,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,20.55,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,20.65,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,20.75,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,20.85,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,20.950000000000003,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,21.05,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,21.15,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,21.25,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,21.35,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,21.450000000000003,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,21.55,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,21.65,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,21.75,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,21.85,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,21.950000000000003,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,22.05,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,22.15,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,22.25,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,22.35,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,22.450000000000003,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,22.55,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,22.65,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,22.75,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,22.85,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,22.950000000000003,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,23.05,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,23.15,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,23.25,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,23.35,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,23.450000000000003,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,23.55,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,23.65,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,23.75,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,23.85,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,23.950000000000003,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,24.05,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,24.15,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,24.25,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,24.35,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,24.450000000000003,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,24.55,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,24.65,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,24.75,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,24.85,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,24.950000000000003,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,25.05,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,25.15,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,25.25,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,25.35,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,25.450000000000003,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,25.55,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,25.65,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,25.75,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,25.85,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,25.950000000000003,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,26.05,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,26.15,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,26.25,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,26.35,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,26.450000000000003,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,26.55,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,26.65,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,26.75,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,26.85,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,26.950000000000003,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,27.05,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,27.15,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,27.25,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,27.35,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,27.450000000000003,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,27.55,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,27.65,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,27.75,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,27.85,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,27.950000000000003,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,28.05,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,28.15,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,28.25,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,28.35,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,28.450000000000003,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,28.55,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,28.65,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,28.75,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,28.85,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,28.950000000000003,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,29.05,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,29.15,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,29.25,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,29.35,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,29.450000000000003,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,29.55,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,29.65,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,29.75,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,29.85,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,29.950000000000003,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,30.05,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,30.15,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,30.25,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,1,30.35,11.320754716981131
fig06,(d) IA-FMR,IA-FMR,2,0.45,10.364945382323734
fig06,(d) IA-FMR,IA-FMR,2,0.55,10.396947108636173
fig06,(d) IA-FMR,IA-FMR,2,0.65,10.431597032288884
fig06,(d) IA-FMR,IA-FMR,2,0.75,10.469653355647454
fig06,(d) IA-FMR,IA-FMR,2,0.8500000000000001,10.47984565544102
fig06,(d) IA-FMR,IA-FMR,2,0.95,10.487521531867165
fig06,(d) IA-FMR,IA-FMR,2,1.05,10.475503745543405
fig06,(d) IA-FMR,IA-FMR,2,1.15,10.467879558520805
fig06,(d) IA-FMR,IA-FMR,2,1.25,10.465673762296824
fig06,(d) IA-FMR,IA-FMR,2,1.35,10.483982911119131
fig06,(d) IA-FMR,IA-FMR,2,1.4500000000000002,10.481592276205264
fig06,(d) IA-FMR,IA-FMR,2,1.55,10.4840163441894
fig06,(d) IA-FMR,IA-FMR,2,1.65,10.467710159754384
fig06,(d) IA-FMR,IA-FMR,2,1.75,10.481464693679785
fig06,(d) IA-FMR,IA-FMR,2,1.85,10.483480497582384
fig06,(d) IA-FMR,IA-FMR,2,1.95,10.491492355131555
fig06,(d) IA-FMR,IA-FMR,2,2.0500000000000003,10.48775264314262
fig06,(d) IA-FMR,IA-FMR,2,2.15,10.48551856747987
fig06,(d) IA-FMR,IA-FMR,2,2.25,10.481512638705285
fig06,(d) IA-FMR,IA-FMR,2,2.35,10.477724981690852
fig06,(d) IA-FMR,IA-FMR,2,2.45,10.46988003784062
fig06,(d) IA-FMR,IA-FMR,2,2.5500000000000003,10.473885966615205
fig06,(d) IA-FMR,IA-FMR,2,2.6500000000000004,10.473667694855052
fig06,(d) IA-FMR,IA-FMR,2,2.75,10.47950967431799
fig06,(d) IA-FMR,IA-FMR,2,2.85,10.473888451682685
fig06,(d) IA-FMR,IA-FMR,2,2.95,10.469882522908096
fig06,(d) IA-FMR,IA-FMR,2,3.0500000000000003,10.474119562958142
fig06,(d) IA-FMR,IA-FMR,2,3.1500000000000004,10.487198363689531
fig06,(d) IA-FMR,IA-FMR,2,3.25,10.48149960694891
fig06,(d) IA-FMR,IA-FMR,2,3.35,10.473436391338526
fig06,(d) IA-FMR,IA-FMR,2,3.45,10.45996992008056
fig06,(d) IA-FMR,IA-FMR,2,3.5500000000000003,10.471677569983065
fig06,(d) IA-FMR,IA-FMR,2,3.65,10.485252350694218
fig06,(d) IA-FMR,IA-FMR,2,3.75,10.48947655122896
fig06,(d) IA-FMR,IA-FMR,2,3.85,10.49147951561625
fig06,(d) IA-FMR,IA-FMR,2,3.95,10.479727946078144
fig06,(d) IA-FMR,IA-FMR,2,4.05,10.473862606980914
fig06,(d) IA-FMR,IA-FMR,2,4.15,10.467650881982346
fig06,(d) IA-FMR,IA-FMR,2,4.25,10.473890886419682
fig06,(d) IA-FMR,IA-FMR,2,4.3500000000000005,10.49155574008052
fig06,(d) IA-FMR,IA-FMR,2,4.45,10.483746714368031
fig06,(d) IA-FMR,IA-FMR,2,4.55,10.475683498757649
fig06,(d) IA-FMR,IA-FMR,2,4.65,10.467671641208476
fig06,(d) IA-FMR,IA-FMR,2,4.75,10.467825715392117
fig06,(d) IA-FMR,IA-FMR,2,4.8500000000000005,10.473873127099903
fig06,(d) IA-FMR,IA-FMR,2,4.95,10.473632264293837
fig06,(d) IA-FMR,IA-FMR,2,5.050000000000001,10.477663872099027
fig06,(d) IA-FMR,IA-FMR,2,5.15,10.481451529113462
fig06,(d) IA-FMR,IA-FMR,2,5.25,10.4738731270999
fig06,(d) IA-FMR,IA-FMR,2,5.3500000000000005,10.479702267047536
fig06,(d) IA-FMR,IA-FMR,2,5.45,10.469687445111072
fig06,(d) IA-FMR,IA-FMR,2,5.550000000000001,10.47191133199716
fig06,(d) IA-FMR,IA-FMR,2,5.65,10.479394104613844
fig06,(d) IA-FMR,IA-FMR,2,5.75,10.48178473952771
fig06,(d) IA-FMR,IA-FMR,2,5.8500000000000005,10.479368259912071
fig06,(d) IA-FMR,IA-FMR,2,5.95,10.47764084066141
fig06,(d) IA-FMR,IA-FMR,2,6.050000000000001,10.47358322248328
fig06,(d) IA-FMR,IA-FMR,2,6.15,10.492983003341342
fig06,(d) IA-FMR,IA-FMR,2,6.25,10.47549415537105
fig06,(d) IA-FMR,IA-FMR,2,6.3500000000000005,10.451085046018235
fig06,(d) IA-FMR,IA-FMR,2,6.45,10.40164079935078
fig06,(d) IA-FMR,IA-FMR,2,6.550000000000001,10.379323899371068
fig06,(d) IA-FMR,IA-FMR,2,6.65,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,6.75,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,6.8500000000000005,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,6.95,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,7.050000000000001,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,7.15,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,7.25,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,7.35,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,7.45,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,7.550000000000001,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,7.65,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,7.75,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,7.85,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,7.95,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,8.05,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,8.15,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,8.25,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,8.35,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,8.450000000000001,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,8.55,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,8.65,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,8.75,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,8.85,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,8.950000000000001,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,9.05,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,9.15,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,9.25,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,9.35,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,9.45,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,9.55,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,9.65,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,9.75,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,9.85,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,9.95,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,10.05,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,10.15,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,10.25,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,10.35,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,10.45,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,10.55,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,10.65,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,10.75,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,10.85,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,10.95,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,11.05,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,11.15,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,11.25,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,11.35,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,11.45,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,11.55,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,11.65,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,11.75,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,11.85,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,11.95,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,12.05,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,12.15,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,12.25,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,12.35,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,12.45,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,12.55,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,12.65,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,12.75,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,12.85,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,12.95,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,13.05,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,13.15,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,13.25,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,13.35,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,13.45,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,13.55,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,13.65,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,13.75,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,13.85,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,13.95,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,14.05,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,14.15,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,14.25,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,14.35,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,14.45,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,14.55,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,14.65,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,14.75,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,14.85,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,14.95,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,15.05,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,15.15,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,15.25,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,15.35,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,15.45,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,15.55,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,15.65,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,15.75,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,15.85,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,15.95,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,16.05,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,16.150000000000002,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,16.25,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,16.35,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,16.45,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,16.55,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,16.650000000000002,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,16.75,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,16.85,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,16.95,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,17.05,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,17.150000000000002,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,17.25,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,17.35,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,17.45,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,17.55,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,17.650000000000002,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,17.75,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,17.85,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,17.95,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,18.05,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,18.15,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,18.25,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,18.35,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,18.45,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,18.55,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,18.65,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,18.75,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,18.85,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,18.95,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,19.05,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,19.15,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,19.25,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,19.35,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,19.450000000000003,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,19.55,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,19.65,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,19.75,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,19.85,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,19.950000000000003,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,20.05,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,20.15,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,20.25,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,20.35,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,20.450000000000003,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,20.55,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,20.65,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,20.75,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,20.85,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,20.950000000000003,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,21.05,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,21.15,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,21.25,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,21.35,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,21.450000000000003,10.37735849056604
fig06,(d) IA-FMR,IA-FMR,2,21.55,10.37735849056604
