scheduler,time_s,mean,CI95_low,CI95_high,n
MR,9.75,4.854680010484476,,,1
MR,9.85,4.853540349286723,,,1
MR,9.95,4.867455042291828,,,1
MR,10.05,4.866311133633342,,,1
MR,10.15,4.860593011022439,,,1
MR,10.25,4.853645592514922,,,1
MR,10.35,4.854789501173407,,,1
MR,10.45,4.866420405258103,,,1
MR,10.55,4.867560066455855,,,1
MR,10.65,4.859934279179972,,,1
MR,10.75,4.854680010484476,,,1
MR,10.85,4.853540349286723,,,1
MR,10.95,4.867455042291828,,,1
MR,11.05,4.866311133633342,,,1
MR,11.15,4.860593011022439,,,1
MR,11.25,4.853645592514922,,,1
MR,11.35,4.854789501173407,,,1
MR,11.45,4.866420405258103,,,1
MR,11.55,4.867560066455855,,,1
MR,11.65,4.859934279179972,,,1
MR,11.75,4.854680010484476,,,1
MR,11.85,4.853540349286723,,,1
MR,11.95,4.867455042291828,,,1
MR,12.05,4.866311133633342,,,1
MR,12.15,4.860593011022439,,,1
MR,12.25,4.853645592514922,,,1
MR,12.35,4.582879375377427,,,1
MR,12.45,4.301506631804831,,,1
MR,12.55,4.014415765621332,,,1
MR,12.65,3.998576512455516,,,1
MR,12.75,3.998576512455516,,,1
MR,12.85,3.998576512455516,,,1
MR,12.95,3.998576512455516,,,1
MR,13.05,3.998576512455516,,,1
MR,13.15,3.998576512455516,,,1
MR,13.25,3.998576512455516,,,1
MR,13.35,3.998576512455516,,,1
MR,13.45,3.998576512455516,,,1
MR,13.55,3.998576512455516,,,1
MR,13.65,3.998576512455516,,,1
MR,13.75,3.998576512455516,,,1
MR,13.85,3.998576512455516,,,1
MR,13.95,3.998576512455516,,,1
MR,14.05,3.998576512455516,,,1
MR,14.15,3.998576512455516,,,1
MR,14.25,3.998576512455516,,,1
MR,14.35,3.998576512455516,,,1
MR,14.45,3.998576512455516,,,1
MR,14.55,3.998576512455516,,,1
MR,14.65,3.998576512455516,,,1
MR,14.75,3.998576512455516,,,1
MR,14.85,3.998576512455516,,,1
MR,14.95,3.998576512455516,,,1
MR,15.05,3.998576512455516,,,1
MR,15.15,3.998576512455516,,,1
MR,15.25,3.998576512455516,,,1
MR,15.35,3.998576512455516,,,1
MR,15.45,3.998576512455516,,,1
MR,15.55,3.998576512455516,,,1
MR,15.65,3.998576512455516,,,1
MR,15.75,3.998576512455516,,,1
MR,15.85,3.998576512455516,,,1
MR,15.95,3.998576512455516,,,1
MR,16.05,3.998576512455516,,,1
MR,16.150000000000002,3.998576512455516,,,1
MR,16.25,3.998576512455516,,,1
MR,16.35,3.998576512455516,,,1
MR,16.45,3.998576512455516,,,1
MR,16.55,3.998576512455516,,,1
MR,16.650000000000002,3.998576512455516,,,1
MR,16.75,3.998576512455516,,,1
MR,16.85,3.998576512455516,,,1
MR,16.95,3.998576512455516,,,1
MR,17.05,3.998576512455516,,,1
MR,17.150000000000002,3.998576512455516,,,1
MR,17.25,3.998576512455516,,,1
MR,17.35,3.998576512455516,,,1
MR,17.45,3.998576512455516,,,1
MR,17.55,3.998576512455516,,,1
MR,17.650000000000002,3.998576512455516,,,1
MR,17.75,3.998576512455516,,,1
MR,17.85,3.998576512455516,,,1
MR,17.95,3.998576512455516,,,1
MR,18.05,3.998576512455516,,,1
MR,18.15,3.998576512455516,,,1
MR,18.25,3.998576512455516,,,1
MR,18.35,3.998576512455516,,,1
MR,18.45,3.998576512455516,,,1
MR,18.55,3.998576512455516,,,1
MR,18.65,3.998576512455516,,,1
MR,18.75,3.998576512455516,,,1
MR,18.85,3.998576512455516,,,1
MR,18.95,3.998576512455516,,,1
MR,19.05,3.998576512455516,,,1
MR,19.15,3.998576512455516,,,1
MR,19.25,3.998576512455516,,,1
MR,19.35,3.998576512455516,,,1
MR,19.450000000000003,3.998576512455516,,,1
MR,19.55,3.998576512455516,,,1
MR,19.65,3.998576512455516,,,1
MR,19.75,3.998576512455516,,,1
MR,19.85,3.998576512455516,,,1
MR,19.950000000000003,3.998576512455516,,,1
MR,20.05,3.998576512455516,,,1
MR,20.15,3.998576512455516,,,1
MR,20.25,3.998576512455516,,,1
MR,20.35,3.998576512455516,,,1
MR,20.450000000000003,3.998576512455516,,,1
MR,20.55,3.998576512455516,,,1
MR,20.65,3.998576512455516,,,1
MR,20.75,3.998576512455516,,,1
MR,20.85,3.998576512455516,,,1
MR,20.950000000000003,3.998576512455516,,,1
MR,21.05,3.998576512455516,,,1
MR,21.15,3.998576512455516,,,1
MR,21.25,3.998576512455516,,,1
MR,21.35,3.998576512455516,,,1
MR,21.450000000000003,3.998576512455516,,,1
MR,21.55,3.998576512455516,,,1
MR,21.65,3.998576512455516,,,1
MR,21.75,3.998576512455516,,,1
MR,21.85,3.998576512455516,,,1
MR,21.950000000000003,3.998576512455516,,,1
MR,22.05,3.998576512455516,,,1
MR,22.15,3.998576512455516,,,1
MR,22.25,3.998576512455516,,,1
MR,22.35,3.998576512455516,,,1
MR,22.450000000000003,3.998576512455516,,,1
MR,22.55,3.998576512455516,,,1
MR,22.65,3.998576512455516,,,1
MR,22.75,3.998576512455516,,,1
MR,22.85,3.998576512455516,,,1
MR,22.950000000000003,3.998576512455516,,,1
