bandwidth_mhz,scheduler,metric,mean,CI95_low,CI95_high,CI95,n
60,MR,per_flow_throughput_p5_mbps,2.22053125e-05,-9.943465191005965e-06,5.4354090191005965e-05,3.2148777691005965e-05,100
60,IA-FMR,served_ues_per_slot,8.980714406811064,8.974221909502852,8.987206904119276,0.0064924973082117,100
60,IA-FMR,pending_demand_without_allocation_pct,0.0,0.0,0.0,0.0,100
60,IA-FMR,per_flow_throughput_p5_mbps,1.2421987075,1.0904068568677823,1.3939905581322178,0.1517918506322179,100
70,RR,served_ues_per_slot,8.9793905175353,8.964176936479975,8.994604098590626,0.0152135810553262,100
70,RR,pending_demand_without_allocation_pct,0.0,0.0,0.0,0.0,100
70,RR,per_flow_throughput_p5_mbps,0.83405662,0.7241426177712126,0.9439706222287875,0.1099140022287874,100
70,PF,served_ues_per_slot,5.63291274410755,5.5172450550899494,5.74858043312515,0.1156676890176003,100
70,PF,pending_demand_without_allocation_pct,37.406798732835576,36.12035187684646,38.69324558882469,1.2864468559891111,100
70,PF,per_flow_throughput_p5_mbps,0.339456995,0.3158370703799584,0.36307691962004157,0.0236199246200416,100
70,MR,served_ues_per_slot,3.165250563853858,3.068583381796824,3.261917745910892,0.0966671820570339,100
70,MR,pending_demand_without_allocation_pct,63.52167601933044,62.34164912338829,64.70170291527259,1.1800268959421556,100
70,MR,per_flow_throughput_p5_mbps,7.267199e-05,2.320284380861824e-05,0.00012214113619138175,4.946914619138176e-05,100
70,IA-FMR,served_ues_per_slot,8.982442548327283,8.974629931023296,8.99025516563127,0.0078126173039863,100
70,IA-FMR,pending_demand_without_allocation_pct,0.0,0.0,0.0,0.0,100
70,IA-FMR,per_flow_throughput_p5_mbps,1.1157153974999998,0.9743739198286673,1.2570568751713322,0.1413414776713325,100
80,RR,served_ues_per_slot,8.966824934167946,8.953288922583353,8.980360945752539,0.0135360115845939,100
80,RR,pending_demand_without_allocation_pct,0.0,0.0,0.0,0.0,100
80,RR,per_flow_throughput_p5_mbps,1.059153855,0.906278883861594,1.2120288261384058,0.1528749711384058,100
80,PF,served_ues_per_slot,5.689473815562159,5.564668890247607,5.81427874087671,0.1248049253145516,100
80,PF,pending_demand_without_allocation_pct,36.77216228520732,35.38358902159393,38.16073554882072,1.3885732636133974,100
80,PF,per_flow_throughput_p5_mbps,0.34463281,0.3200575499316179,0.36920807006838213,0.0245752600683821,100
80,MR,served_ues_per_slot,3.596069709640661,3.5090471268389516,3.68309229244237,0.0870225828017094,100
80,MR,pending_demand_without_allocation_pct,58.57635939405717,57.5339428628157,59.61877592529864,1.0424165312414686,100
80,MR,per_flow_throughput_p5_mbps,0.0002563706825,4.8937136292099984e-05,0.0004638042287079,0.0002074335462079,100
80,IA-FMR,served_ues_per_slot,8.980580434080744,8.972630660722638,8.988530207438851,0.0079497733581072,100
80,IA-FMR,pending_demand_without_allocation_pct,0.0,0.0,0.0,0.0,100
80,IA-FMR,per_flow_throughput_p5_mbps,1.3150606000000002,1.1529863125655007,1.4771348874344998,0.1620742874344996,100
90,RR,served_ues_per_slot,8.96232415798864,8.94426056521141,8.98038775076587,0.0180635927772297,100
90,RR,pending_demand_without_allocation_pct,0.0,0.0,0.0,0.0,100
90,RR,per_flow_throughput_p5_mbps,1.1027754025,0.9247977286988643,1.2807530763011357,0.1779776738011357,100
90,PF,served_ues_per_slot,5.639522105645316,5.524207730555035,5.754836480735597,0.1153143750902808,100
90,PF,pending_demand_without_allocation_pct,37.32764278728282,36.045499441491295,38.609786133074344,1.2821433457915234,100
90,PF,per_flow_throughput_p5_mbps,0.358662575,0.33335234119753576,0.3839728088024642,0.0253102338024642,100
90,MR,served_ues_per_slot,3.9717833053505736,3.8531257420712572,4.09044086862989,0.1186575632793165,100
90,MR,pending_demand_without_allocation_pct,54.38022331641504,52.98245477628261,55.77799185654747,1.3977685401324291,100
90,MR,per_flow_throughput_p5_mbps,0.0002846319575,0.00019142511637507657,0.00037783879862492343,9.320684112492342e-05,100
90,IA-FMR,served_ues_per_slot,8.9784574675164,8.969708368012412,8.987206567020387,0.0087490995039865,100
90,IA-FMR,pending_demand_without_allocation_pct,0.0,0.0,0.0,0.0,100
90,IA-FMR,per_flow_throughput_p5_mbps,1.2324322225,1.0557195815786742,1.4091448634213257,0.1767126409213258,100
100,RR,served_ues_per_slot,8.963080460477391,8.940689058094828,8.985471862859955,0.0223914023825644,100
100,RR,pending_demand_without_allocation_pct,0.0,0.0,0.0,0.0,100
100,RR,per_flow_throughput_p5_mbps,0.8625458975,0.7407015004314076,0.9843902945685924,0.1218443970685924,100
100,PF,served_ues_per_slot,5.68519738224321,5.5597750670687445,5.810619697417676,0.1254223151744657,100
100,PF,pending_demand_without_allocation_pct,36.819563623845326,35.42508450837554,38.21404273931511,1.394479115469785,100
100,PF,per_flow_throughput_p5_mbps,0.3618964875,0.3350437143587199,0.38874926064128007,0.0268527731412801,100
100,MR,served_ues_per_slot,3.946150431128239,3.833586034477437,4.058714827779041,0.1125643966508022,100
100,MR,pending_demand_without_allocation_pct,54.592278680512365,53.24590689911892,55.93865046190581,1.3463717813934462,100
100,MR,per_flow_throughput_p5_mbps,0.00053292778,0.0004226165438146,0.0006432390161854,0.0001103112361854,100
100,IA-FMR,served_ues_per_slot,8.972570409799966,8.956780593049968,8.988360226549963,0.0157898167499964,100
100,IA-FMR,pending_demand_without_allocation_pct,0.0,0.0,0.0,0.0,100
100,IA-FMR,per_flow_throughput_p5_mbps,1.27610402225,1.0764726834350034,1.4757353610649966,0.1996313388149966,100
